track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,80,4lmKt00bHLEeqJRTlNOxXS,Si Supieras,2019-06-28,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.691,0.894,9,-1.681,0,0.115,0.291,0,0.104,0.623,184.019,241880
7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,Ozuna,80,2njbaonul4fuGOFmPchUgU,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",2019-04-25,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,84,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-6,0.137,0.486,186.005,230453
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,82,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1987-01-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,83,3YD1qyD9KPFzzTK1UC1Gvo,Used To Love (with Dean Lewis),2019-10-31,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97,236765
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,80,12jwb6dkXYHWYg2YXvNCuA,Velitas,2019-07-12,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-6,0.138,0.622,165.951,225542
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,94,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
7qEKqBCD2vE5vIBsrUitpD,ilomilo,Billie Eilish,81,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,156371
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,86,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
7qvsl2pYzrsYgPeFBN5jxp,Juicy,Doja Cat,81,4gr1eiDfKDgoXT9HX2EdNT,Juicy,2019-08-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.786,0.658,0,-2.61,1,0.0661,0.0856,0,0.0689,0.458,170.037,202333
7rknFhrVDyxzTJkPSf7LoW,No Me Conoce - Remix,Jhay Cortez,84,2t2aNgqXTXuCh9fqT05g9U,No Me Conoce (Remix),2019-05-17,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,307547
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,81,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-5,0.114,0.333,100.007,172800
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,90,1y0pdsLO6cixGzAv7Sf8rf,Sigues Con El,2019-12-13,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.883,0.668,9,-2.957,1,0.113,0.11,5.29e-4,0.0734,0.676,87.972,226533
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,Trippie Redd,83,0tKX7BLXiiRgXUKYdJzjEz,A Love Letter To You 4,2019-11-22,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.687,0.449,2,-10.061,1,0.154,0.109,0,0.282,0.229,142.048,199437
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,81,5EEkfRgfYHiFu0lGur6Z6M,COSMIC,2018-04-12,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-6,0.451,0.717,142.929,131064
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,81,2bw00gRKNKbTFOqCkohbSh,Silence,2017-08-11,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-6,0.17,0.286,141.971,180823
7vgv8KZBSo0TPzyIWG9yzV,Salt,Ava Max,80,6KPJTxKFCpuzrwyJGcURqK,Salt,2019-12-12,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.052,180283
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,81,3L0H4RjVXpEkwfDgi3XOdf,us,2016-03-25,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,251034
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,83,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600
7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,80,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-6,0.189,0.0564,150.007,270715
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,82,2ZoLcA4NMOjJGFKeANgNpF,Writing on the Wall (feat. Post Malone & Cardi B),2019-09-27,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-5,0.0828,0.497,112.01,201271
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,84,63MKT9hwmiMFFdFp5SdB1p,Under The Mistletoe (Deluxe Edition),2011-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.658,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.994,182947
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,3MATDdrpHmQCmuOcozZjDa,TESTING,2018-05-25,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
