w1_hid,w1_pid,sex,age,slequal_OT,SDweek_OT,lfsat_OT,wstress_OT,happy_OT,health_OT,wellbe_OT,wave,educ_kat,estat,deti5_OT,hincome_6,jetlag_OT
100006178,10000617801,1,52,3,7.857142857142858,NA,0.6666666666666666,8,3,4.333333333333333,3,1,0,0,3,2
100003178,10000317803,2,32,3,9.035714285714285,8,0,8,3,4.666666666666667,3,1,0,0,5,2.375
100006222,10000622201,1,57,2,8.75,3,NA,4,1,4,3,1,0,1,3,1
100004568,10000456803,2,19,4,7.5,5,0,9,5,5,3,2,0,0,5,1.5
100005974,10000597401,2,32,2,7.833333333333333,9,0.3333333333333333,9,4,5.333333333333333,3,3,0,0,5,0.2083333283662796
100003228,10000322802,2,33,3,7,8,0.3333333333333333,9,4,3.6666666666666665,3,1,5,1,4,2
100006991,10000699101,2,30,3,7.690476190476192,9,0,9,4,4.333333333333333,3,2,0,0,4,2.2916667461395264
100008499,10000849901,2,67,2,7,6,0,8,3,2,3,2,4,0,6,1
100005928,10000592801,1,31,3,7.642857142857142,8,0.6666666666666666,8,3,4,3,3,0,2,3,0.75
100003161,10000316102,2,53,4,7.345238095238095,7,0.3333333333333333,8,5,2.6666666666666665,3,3,0,0,6,0.7083333134651184
100005694,10000569402,1,63,3,7,5,NA,8,3,4,3,2,4,0,2,0
100007169,10000716903,1,49,3,8.833333333333334,8,NA,10,1,3.3333333333333335,3,1,4,1,1,0
100008752,10000875202,2,61,3,9,8,NA,8,3,4.666666666666667,3,2,4,0,3,0
100008667,10000866701,1,59,3,9.916666666666666,9,NA,9,3,5.666666666666667,3,1,2,0,2,1
100005695,10000569501,2,30,3,10.357142857142856,8,0,7,3,4,3,2,0,0,1,0.25
100003336,10000333601,2,41,3,7.107142857142858,9,0,8,4,5,3,3,0,0,6,1.125
100006371,10000637101,1,72,3,8.333333333333334,10,NA,9,2,5,3,2,4,0,1,0
100002112,10000211201,2,25,3,7.357142857142858,9,0,7,4,2,3,3,0,0,NA,1.75
100002387,10000238704,1,15,3,7,8,NA,5,4,4.666666666666667,3,1,3,0,4,1.75
100006738,10000673802,2,74,3,9.5,7,NA,5,2,4,3,1,4,0,2,0.25
100005353,10000535302,2,65,3,5.392857142857142,8,NA,8,3,4.666666666666667,3,2,4,0,2,0.125
100002944,10000294401,1,33,3,8.011904761904761,8,0,8,4,5,3,2,0,0,4,0.6666666865348816
100005221,10000522101,1,45,3,7.083333333333333,9,0,9,3,5,3,1,0,1,4,2.375
100006361,10000636102,2,22,3,8.464285714285714,7,0.3333333333333333,7,4,4,3,2,0,0,6,2.375
100009164,10000916401,2,62,3,7.166666666666667,8,0,7,4,5.333333333333333,3,1,0,0,3,1.75
100003816,10000381601,1,37,2,6.714285714285714,8,0.3333333333333333,7,4,4.333333333333333,3,2,0,2,3,1.25
100006176,10000617601,2,41,3,7.357142857142858,8,0,7,4,4.666666666666667,3,3,0,0,2,0.25
100006883,10000688302,2,47,3,7.916666666666667,7,0,7,4,3.6666666666666665,3,3,1,0,5,0.5
100007733,10000773302,2,35,3,7.928571428571428,8,0,8,3,4.333333333333333,3,2,0,0,5,0.75
100006917,10000691704,2,15,1,7.571428571428571,8,0,9,4,4.333333333333333,3,NA,3,0,3,1.75
100004362,10000436201,2,77,3,8.5,9,NA,9,3,5.666666666666667,3,1,4,0,2,0
100006872,10000687201,1,67,2,8.25,9,NA,8,3,4.333333333333333,3,3,4,0,3,0
100008524,10000852402,2,47,2,6.952380952380953,8,NA,8,2,2.6666666666666665,3,3,2,0,6,0.3333333432674408
100001765,10000176502,1,17,3,8.071428571428571,5,0,6,5,4.666666666666667,3,1,2,0,NA,1
100008624,10000862402,2,58,2,9.285714285714285,8,0.3333333333333333,5,2,5,3,3,4,0,3,0.75
100008542,10000854201,1,33,3,8.059523809523808,9,0,9,2,4.333333333333333,3,3,0,0,5,1.4583333730697632
100001597,10000159701,2,40,1,7.464285714285714,4,0,5,2,2,3,2,0,0,NA,1.5
100006234,10000623401,1,83,3,7.833333333333333,8,NA,8,2,4,3,2,4,0,2,0.4583333432674408
100003164,10000316401,1,53,3,7.880952380952381,9,0,9,3,4.666666666666667,3,1,4,1,3,0.5833333134651184
100007317,10000731702,1,57,3,7.2142857142857135,8,0,8,3,5,3,2,0,0,5,1.125
100002239,10000223901,2,46,3,6.75,10,0,9,4,5.333333333333333,3,1,0,0,5,1.125
100008492,10000849201,2,49,3,8.5,6,0.3333333333333333,6,3,4.333333333333333,3,3,0,0,NA,1
100004958,10000495802,1,39,3,6.714285714285714,7,0.6666666666666666,9,3,3.3333333333333335,3,2,1,2,6,0.5
100002227,10000222701,2,64,3,7.5,8,NA,8,3,4.666666666666667,3,2,4,0,1,2.5
100001894,10000189403,1,19,3,7.845238095238096,7,NA,7,4,2,3,1,3,0,NA,0.5833333134651184
100003911,10000391102,1,18,4,7.452380952380952,10,NA,1,5,5,3,1,0,0,NA,3.5
100005319,10000531901,2,77,1,8,8,NA,6,1,4,3,1,4,0,1,0.125
100003628,10000362803,1,46,3,10.047619047619047,9,0,6,3,3.6666666666666665,3,2,0,0,3,0.5
100009444,10000944401,2,37,3,7.166666666666667,5,0,5,4,4,3,2,0,0,4,2
100001424,10000142401,1,49,2,6.821428571428571,8,0.3333333333333333,7,4,4.666666666666667,3,2,1,0,4,0.75
100009326,10000932603,2,15,3,8.857142857142858,8,NA,7,3,5,3,NA,3,0,6,2.375
100008577,10000857701,1,32,3,6.928571428571428,8,0.3333333333333333,8,3,4.666666666666667,3,3,0,1,6,0.75
100001497,10000149701,1,25,3,7.690476190476192,9,0,7,5,4.333333333333333,3,3,1,0,6,1.4166666269302368
100003166,10000316601,1,62,2,6.928571428571428,9,0,8,3,3.6666666666666665,3,3,0,0,4,1.25
100007696,10000769602,2,55,3,6.333333333333333,9,0,8,5,5.333333333333333,3,3,0,0,4,0.75
100009298,10000929801,2,70,4,7.25,10,NA,10,3,4.666666666666667,3,2,4,0,1,0
100004617,10000461701,2,54,2,8.095238095238095,9,0,9,5,4.666666666666667,3,3,4,0,5,1.3333333730697632
100003444,10000344401,1,38,3,7.511904761904762,7,0,7,3,4,3,3,0,1,5,0.5833333134651184
100008965,10000896501,1,70,3,7,7,NA,7,3,3,3,2,4,0,1,0.0833333358168602
100004164,10000416402,2,23,3,5.7142857142857135,8,0.3333333333333333,8,4,4.666666666666667,3,3,0,0,5,2.75
100005349,10000534901,1,71,4,7.416666666666667,9,NA,9,2,4.666666666666667,3,1,4,0,1,0.125
100001395,10000139501,2,31,3,6.5,9,0.3333333333333333,8,3,4.666666666666667,3,2,0,0,4,0.5416666865348816
100004852,10000485203,1,23,3,7.6071428571428585,8,0,8,4,4.666666666666667,3,3,3,0,4,0.7083333134651184
100004736,10000473602,2,20,4,8.142857142857142,10,NA,9,4,4.333333333333333,3,2,3,0,3,0.75
100002213,10000221301,2,30,4,7.535714285714286,6,0.3333333333333333,7,5,5,3,2,0,0,4,0.5
100003321,10000332101,2,70,3,8.25,8,NA,8,2,3.6666666666666665,3,2,4,0,3,0.2916666567325592
100007686,10000768602,2,69,2,6,5,NA,6,3,2.3333333333333335,3,2,4,0,2,0.25
100007589,10000758902,2,48,2,5.595238095238095,NA,NA,8,3,5,3,1,0,0,2,1.8333333730697632
100001182,10000118201,1,48,3,5.428571428571428,9,NA,9,3,4.666666666666667,3,3,5,1,6,1.125
100005337,10000533703,1,21,4,8.857142857142858,9,0.6666666666666666,8,5,5,3,2,0,0,3,1.5
100003128,10000312803,2,24,1,7.142857142857142,9,0,8,5,5.333333333333333,3,3,NA,0,6,2.9583332538604736
100008243,10000824301,1,78,2,8.5,10,NA,3,1,2.6666666666666665,3,2,4,0,2,0
100005456,10000545601,1,85,3,8.11904761904762,9,NA,8,4,4.666666666666667,3,2,4,0,2,0.5833333134651184
100002254,10000225402,1,37,3,6.928571428571428,9,0,6,3,3.3333333333333335,3,3,1,1,2,0.75
100006356,10000635601,2,38,3,6.2857142857142865,5,0.3333333333333333,5,3,4.333333333333333,3,1,2,0,4,2
100006741,10000674102,2,77,3,8.5,8,NA,9,3,5,3,1,4,0,3,0
100001486,10000148601,1,58,3,7.380952380952381,9,0,8,2,3,3,2,0,0,1,0.5833333134651184
100001452,10000145201,1,72,3,8,9,NA,10,3,4,3,2,4,0,4,0
100008278,10000827801,2,58,3,6.833333333333333,6,NA,10,3,4,3,1,4,0,5,1
100001268,10000126802,2,56,3,6.9642857142857135,3,0,3,1,3.6666666666666665,3,2,0,0,3,1.25
100004821,10000482101,2,32,3,6.738095238095238,5,0.6666666666666666,5,5,4.666666666666667,3,1,0,0,1,1.9166666269302368
100004773,10000477302,2,60,3,9.5,10,NA,10,3,4,3,1,4,0,5,0.5
100007484,10000748401,2,37,3,8.142857142857142,7,0,7,3,4,3,2,0,0,4,0.75
100009154,10000915402,1,21,3,8.5,10,NA,10,1,5.333333333333333,3,2,3,0,6,0.5
100002491,10000249101,2,28,2,7.571428571428571,4,0.3333333333333333,5,3,4,3,2,0,0,3,1
100007181,10000718101,1,39,2,7.059523809523808,4,0.3333333333333333,3,2,2.3333333333333335,3,1,0,0,4,1
100009313,10000931302,2,30,1,5.976190476190476,8,NA,8,2,3.6666666666666665,3,1,4,0,4,0.9166666865348816
100009333,10000933301,2,72,3,7.5,5,NA,5,3,3,3,3,4,0,1,0
100003855,10000385501,2,39,3,7.738095238095238,8,0,9,3,4.333333333333333,3,3,0,0,5,1.2083333730697632
100001794,10000179401,2,67,2,6.25,9,NA,7,3,4.333333333333333,3,2,4,0,3,0.125
100003253,10000325301,1,65,3,8.333333333333334,8,NA,7,4,4.666666666666667,3,1,4,0,2,0.25
100008957,10000895701,2,52,3,7.966666666666667,8,NA,8,4,3.6666666666666665,3,3,1,1,3,0.1666666716337204
100001584,10000158404,1,49,4,6.5,9,0.3333333333333333,9,2,5,3,1,0,0,NA,2.125
100004278,10000427801,2,25,3,9,7,0.6666666666666666,7,4,4,3,2,0,0,6,0.5
100001899,10000189901,2,70,3,8,6,NA,6,3,4,3,2,4,0,2,0
100001923,10000192301,2,57,3,8.5,7,NA,7,3,3.3333333333333335,3,1,2,0,6,0.25
100004959,10000495903,1,41,2,6.571428571428572,7,0,7,2,4,3,1,0,0,5,1
100009177,10000917704,2,21,4,8.440476190476192,8,NA,8,5,4.666666666666667,3,2,3,0,5,2.7083332538604736
100008958,10000895802,1,61,2,7.7857142857142865,10,0,5,2,3.3333333333333335,3,1,4,0,3,0.25
100008761,10000876101,1,59,3,6,8,NA,8,3,4,3,2,NA,0,5,0.25
100007645,10000764501,2,69,4,7,8,NA,8,4,5,3,3,4,0,1,0
100005754,10000575401,1,32,3,6.142857142857142,7,0,8,4,5,3,1,0,1,3,2.5
100003147,10000314703,2,21,4,7.642857142857142,9,0.6666666666666666,9,5,5.333333333333333,3,2,0,0,5,1.9583333730697632
100006193,10000619304,1,26,4,6.785714285714286,8,0.3333333333333333,8,3,3.6666666666666665,3,3,NA,0,2,1
100007748,10000774801,1,70,3,8.5,9,NA,7,2,3,3,1,4,0,2,0
100005756,10000575601,1,58,4,6.6428571428571415,7,0.3333333333333333,8,4,3.3333333333333335,3,1,0,0,6,1.375
100007433,10000743301,2,63,3,7.5,8,NA,10,2,4,3,1,4,0,1,0
100005328,10000532801,1,31,3,7.690476190476192,8,0,10,4,4.666666666666667,3,3,0,1,3,0.9583333134651184
100001547,10000154702,1,47,3,7.071428571428572,5,NA,5,3,2.3333333333333335,3,2,1,0,5,0.25
100006443,10000644301,2,54,3,8,6,NA,6,2,3.6666666666666665,3,2,2,0,2,0
100003565,10000356502,2,29,3,6.5,8,NA,8,4,4.666666666666667,3,3,5,2,4,0.125
100005238,10000523802,1,56,2,6.928571428571428,5,0.3333333333333333,6,1,3.3333333333333335,3,3,4,0,1,0.25
100008588,10000858801,1,67,3,8,8,NA,8,4,5,3,3,4,0,3,0
100006156,10000615601,2,57,3,7.3928571428571415,8,0.3333333333333333,8,4,3.6666666666666665,3,3,0,0,2,0.5
100009533,10000953301,2,38,3,7.666666666666666,9,NA,9,3,4,3,2,2,0,6,0.75
100008266,10000826601,1,43,3,7.583333333333333,6,0,5,2,4,3,2,0,0,2,0.875
100008676,10000867601,2,48,3,7.5,8,0,8,2,6,3,1,0,0,1,0
100006894,10000689402,2,62,3,8,9,NA,8,3,4,3,3,4,0,6,0
100003711,10000371101,2,25,3,9,4,NA,2,2,2,3,2,5,1,3,0.75
100004549,10000454901,2,69,3,6.678571428571429,8,NA,8,2,5.666666666666667,3,2,4,0,1,0.125
100004835,10000483502,2,35,3,7.773809523809524,7,0.3333333333333333,7,4,4.666666666666667,3,3,0,1,6,0.5416666865348816
100003784,10000378401,1,62,3,8.333333333333334,7,NA,6,2,3.3333333333333335,3,1,4,0,3,0
100009163,10000916301,1,72,4,10,7,NA,3,2,2.3333333333333335,3,3,4,0,2,0
100009435,10000943501,1,79,3,9,9,NA,9,2,4.333333333333333,3,2,4,0,2,0
100003163,10000316302,1,30,3,7.571428571428571,9,0,9,4,4.666666666666667,3,3,1,1,4,1
100005396,10000539601,1,51,3,7.5,9,0,9,4,4,3,3,0,0,6,0.2916666567325592
100004449,10000444903,1,22,4,7.7857142857142865,5,1,NA,4,5,3,1,0,0,4,0.5
100005325,10000532501,1,71,2,8.25,2,NA,6,1,2.3333333333333335,3,2,4,0,3,0.125
100009299,10000929901,2,69,3,5.928571428571428,NA,0,7,4,5.333333333333333,3,1,4,0,1,0.75
100005812,10000581202,2,16,3,8.416666666666666,8,0,8,3,4.666666666666667,3,1,3,0,3,2.25
100003286,10000328602,1,69,3,5.5,10,NA,10,3,4,3,1,4,0,3,0
100001938,10000193801,1,30,3,7,7,0.6666666666666666,8,3,4,3,1,0,1,3,2
100008797,10000879702,2,30,3,7.880952380952381,9,0.3333333333333333,8,4,3.6666666666666665,3,3,0,1,5,1.2083333730697632
100004384,10000438401,2,23,2,7.464285714285714,6,0.3333333333333333,6,3,4.666666666666667,3,1,5,2,4,1.125
100006827,10000682701,2,43,3,6.714285714285714,NA,0,4,2,2,3,1,0,0,4,2.25
100008651,10000865101,1,62,3,6.571428571428572,6,0.3333333333333333,7,3,5,3,2,0,0,5,1.5
100008461,10000846102,2,30,3,8.19047619047619,7,NA,8,4,4.333333333333333,3,3,5,2,6,0.25
100005399,10000539901,2,28,3,7.5,8,NA,8,4,4.666666666666667,3,3,5,2,3,0.25
100006547,10000654701,1,59,3,6.5,8,NA,8,2,2.6666666666666665,3,1,4,0,2,0
100005835,10000583502,1,77,3,7.25,8,NA,8,2,4,3,3,4,0,3,0
100009182,10000918201,2,74,4,8,7,NA,5,3,5,3,2,4,0,1,0
100009475,10000947501,2,27,3,10,9,0,9,5,5,3,3,0,1,6,0.25
100006756,10000675603,1,43,3,5.666666666666667,10,NA,7,1,1,3,1,4,0,3,0
100008946,10000894602,1,38,3,7.619047619047619,8,0.3333333333333333,8,5,4,3,3,0,0,6,0.2916666567325592
100007253,10000725302,2,64,3,9,6,NA,8,3,5,3,3,4,0,4,1.25
100004915,10000491502,2,52,3,10,2,0.3333333333333333,1,3,3.3333333333333335,3,2,0,0,6,2.25
100005926,10000592602,2,30,4,9.333333333333334,9,0,10,3,NA,3,2,5,1,2,0
100001787,10000178702,2,48,3,7,3,0.3333333333333333,5,2,2,3,3,2,0,5,0
100007858,10000785801,2,49,3,7.571428571428571,8,0,9,3,4.333333333333333,3,1,0,0,2,2
100008359,10000835902,1,77,3,8.5,6,NA,5,1,3.3333333333333335,3,1,4,0,2,0
100005911,10000591103,1,19,4,8.428571428571429,9,0,8,5,5,3,1,0,0,6,1.5
100008184,10000818401,2,25,3,5.964285714285714,7,0,9,4,4.333333333333333,3,1,5,1,2,2
100003219,10000321901,2,37,2,6.5,9,0,9,2,4.666666666666667,3,2,0,1,4,0.25
100004154,10000415404,1,15,4,9.321428571428571,10,0,10,5,6,3,1,3,0,3,2.125
100008571,10000857101,2,70,3,9,8,NA,6,2,5,3,2,4,0,1,0
100005766,10000576602,1,61,3,7.761904761904762,7,0.6666666666666666,7,1,4.333333333333333,3,1,4,0,3,2.9166667461395264
100008619,10000861902,1,62,3,7.2857142857142865,8,0.3333333333333333,8,3,5,3,2,4,0,4,0.25
100002133,10000213303,1,17,4,8.416666666666666,10,0,10,4,6,3,1,3,0,6,4.25
100004811,10000481104,1,28,4,9,8,NA,10,5,5.666666666666667,3,1,4,0,5,0.75
100007726,10000772601,1,73,2,7,6,NA,5,1,2.3333333333333335,3,1,4,0,1,0
100005221,10000522102,2,40,3,8.714285714285714,8,0.3333333333333333,9,3,4,3,1,0,1,4,1.25
100007123,10000712301,2,60,4,7.25,NA,NA,8,2,4,3,1,4,0,2,0
100007646,10000764601,1,81,3,7.928571428571428,7,NA,8,3,3,3,3,4,0,2,0.25
100003153,10000315303,2,32,4,8.333333333333334,8,NA,6,2,5,3,1,4,0,4,0.2083333283662796
100007966,10000796601,2,43,3,7.2142857142857135,8,0.6666666666666666,9,5,3,3,3,0,0,6,1.9583333730697632
100002951,10000295101,2,70,4,8.535714285714286,8,NA,8,3,4.333333333333333,3,2,4,0,1,0.5
100005314,10000531402,1,56,3,7.857142857142858,4,0.6666666666666666,7,3,4.333333333333333,3,2,0,0,4,2.5
100008981,10000898102,2,50,2,6.392857142857142,8,0.3333333333333333,9,2,2,3,2,0,0,6,1.375
100002171,10000217101,2,32,3,8.178571428571429,8,0.6666666666666666,8,2,3.6666666666666665,3,3,0,1,6,0.75
100007391,10000739103,2,21,4,7.126190476190476,8,0,8,5,5.333333333333333,3,2,3,0,3,0.75
100005892,10000589202,1,64,3,7,8,NA,5,2,2,3,1,4,0,2,0
100008747,10000874701,2,84,3,9.2261904761904745,6,NA,6,2,3,3,1,4,0,1,0.3333333432674408
100002532,10000253202,1,43,4,7.642857142857142,8,0.3333333333333333,8,4,4,3,3,2,0,2,0.25
100001513,10000151301,1,23,2,6.392857142857142,7,0.6666666666666666,7,3,4,3,2,0,0,5,3.125
100008144,10000814401,2,30,3,7.5,7,NA,6,4,3,3,3,5,1,2,0.5
100007416,10000741605,2,16,3,8.642857142857142,7,NA,7,5,4.666666666666667,3,1,3,0,5,2.75
100009496,10000949601,2,39,4,8.273809523809524,9,0,10,5,6,3,2,0,0,4,1.75
100003793,10000379301,2,26,3,9.285714285714285,6,0,7,4,4.666666666666667,3,2,0,0,5,1.25
100005888,10000588801,2,40,4,7.654761904761905,9,0,10,5,5.333333333333333,3,3,0,0,5,1.0416666269302368
100004952,10000495201,2,45,2,6.071428571428571,7,1,5,1,2.6666666666666665,3,2,0,0,2,2.4583332538604736
100008499,10000849903,1,36,3,7.5,7,0,8,4,5,3,1,0,0,6,1
100005337,10000533701,2,58,3,9.130952380952381,9,0.3333333333333333,9,5,4.666666666666667,3,2,0,0,3,1.875
100004995,10000499502,2,25,3,8.785714285714286,8,0,8,4,4.333333333333333,3,3,5,1,3,0.5
100003452,10000345203,2,24,3,8.214285714285715,5,0.6666666666666666,5,4,3.3333333333333335,3,2,0,0,5,1.25
100008634,10000863402,1,61,2,6.976190476190475,7,NA,8,2,4,3,3,4,0,3,0.0833333358168602
100005788,10000578801,2,39,3,7.928571428571428,9,0,9,4,4.333333333333333,3,3,0,1,5,0.625
100006875,10000687503,2,16,3,8.285714285714285,7,NA,6,4,4,3,1,3,0,2,0.5
100008927,10000892701,1,40,3,7.142857142857142,8,0.3333333333333333,7,3,4.333333333333333,3,3,0,0,6,1.75
100006177,10000617701,2,76,3,7.166666666666667,4,NA,5,2,2.6666666666666665,3,2,4,0,5,0
100001699,10000169904,1,27,3,8,5,0,7,4,3.3333333333333335,3,2,0,0,6,1.625
100006195,10000619501,2,52,3,7,9,0.3333333333333333,9,4,3.3333333333333335,3,2,0,0,6,2
100009289,10000928901,1,44,3,7.5,5,0.3333333333333333,5,3,3.3333333333333335,3,1,0,0,3,1
100005878,10000587802,2,61,2,9,7,NA,7,2,3.6666666666666665,3,1,4,0,3,0.25
100004782,10000478202,1,57,3,7.380952380952381,5,NA,6,1,4,3,3,4,0,3,1.375
100008373,10000837302,1,35,3,7,8,0.6666666666666666,8,4,4.333333333333333,3,1,1,1,5,0.875
100001279,10000127901,2,37,3,7.476190476190476,8,0.3333333333333333,9,4,4.666666666666667,3,2,0,0,6,1.0416666269302368
100006569,10000656902,2,60,3,8.5,9,NA,9,2,4,3,1,4,0,3,0
100006281,10000628102,2,72,3,9,7,NA,5,2,4.333333333333333,3,2,4,0,2,0.5
100007498,10000749801,1,55,3,7.321428571428572,9,0.3333333333333333,9,2,5.333333333333333,3,1,0,0,3,2
100008816,10000881602,2,66,2,7.5,5,NA,5,3,3.3333333333333335,3,2,4,0,2,0
100002277,10000227702,1,60,2,7.321428571428572,9,NA,3,4,3.3333333333333335,3,1,4,0,4,0.375
100001366,10000136601,1,68,3,7.75,8,NA,8,3,5,3,3,4,0,3,0.125
100005251,10000525102,2,63,3,8.5,5,NA,5,2,2,3,2,4,0,2,0
100003282,10000328201,1,39,4,7.5,8,0.3333333333333333,8,4,4.333333333333333,3,2,1,1,5,0.5
100003915,10000391503,2,26,4,8.571428571428571,10,0,10,5,5,3,3,0,0,6,2
100002478,10000247802,2,34,4,7.833333333333333,9,0,9,3,5.333333333333333,3,3,0,1,5,0.9166666865348816
100001876,10000187602,2,80,2,8.607142857142858,10,NA,6,1,4,3,1,4,0,2,0.125
100009345,10000934502,2,39,3,6.988095238095238,5,0,6,3,3,3,2,0,0,5,1.5833333730697632
100008718,10000871802,1,65,3,9,8,NA,7,3,4,3,1,4,0,5,0
100001276,10000127601,2,38,3,7.2857142857142865,5,0,6,5,4,3,3,0,0,5,0.5
100008816,10000881601,1,72,3,7.25,6,NA,6,3,4,3,1,4,0,2,0
100009386,10000938601,2,42,3,8.19047619047619,5,0.3333333333333333,7,3,4,3,3,0,1,5,0.6666666865348816
100008686,10000868602,1,49,1,5.309523809523809,8,0.3333333333333333,8,2,4,3,1,0,0,3,1.0833333730697632
100006223,10000622302,2,83,4,9.142857142857142,8,NA,8,2,3,3,1,4,0,2,0.25
100008577,10000857703,2,70,2,9,8,NA,8,2,3,3,1,4,1,6,0
100008629,10000862902,1,59,3,7.404761904761905,9,0,9,3,5,3,1,0,0,3,1.25
100003411,10000341103,1,24,3,10.285714285714285,8,0,4,3,2.6666666666666665,3,2,0,0,6,0.5
100008721,10000872101,2,40,3,7.452380952380952,8,0,8,2,5,3,3,0,0,6,1.2083333730697632
100009451,10000945102,2,61,2,7.666666666666666,7,0,7,3,4,3,1,4,0,2,0.2916666567325592
100008362,10000836202,2,29,2,7.7857142857142865,6,0.6666666666666666,8,3,4,3,2,5,1,4,0.5
100005812,10000581201,2,42,3,5.690476190476191,3,0.3333333333333333,7,3,3.6666666666666665,3,3,0,0,3,0.4583333432674408
100009354,10000935401,2,43,3,6.5,8,0.3333333333333333,8,3,4,3,3,0,0,5,1.25
100002765,10000276502,1,50,3,7.809523809523808,7,0,9,3,4.333333333333333,3,2,0,0,NA,1.6666666269302368
100006549,10000654902,1,65,4,5.916666666666667,5,NA,9,3,6,3,3,0,0,6,0
100008531,10000853102,2,36,2,7.857142857142858,8,0,8,1,3,3,2,0,0,4,2
100006214,10000621402,2,39,2,5.702380952380953,8,0.3333333333333333,8,3,3.6666666666666665,3,3,0,0,6,0.9583333134651184
100007723,10000772301,2,31,3,8.5,9,NA,9,4,4.666666666666667,3,2,5,2,3,0
100008236,10000823601,1,70,2,9.357142857142856,4,NA,5,1,3,3,1,4,0,2,0.25
100003864,10000386401,1,54,3,8.535714285714286,5,0,5,5,3.6666666666666665,3,3,0,0,6,0.375
100006163,10000616302,1,34,4,7.2857142857142865,8,0.3333333333333333,6,5,5,3,1,0,0,4,0.5
100009325,10000932502,2,65,2,6,7,0,8,3,4,3,2,0,0,3,0.75
100007745,10000774501,1,65,2,6.5,7,NA,7,2,3.6666666666666665,3,2,4,0,5,1
100005542,10000554201,2,36,3,7.595238095238095,8,0,8,4,4.333333333333333,3,3,0,0,6,1.0666667222976685
100004674,10000467401,2,34,4,7.761904761904762,2,0.3333333333333333,2,4,2.6666666666666665,3,2,1,1,5,0.5833333134651184
100003976,10000397601,2,71,3,9.642857142857144,10,NA,9,3,4.666666666666667,3,1,4,0,1,0.25
100007379,10000737901,2,32,3,7.571428571428571,10,0,10,3,4.666666666666667,3,2,0,0,2,2
100004125,10000412501,2,31,3,6.5,6,0,6,3,4,3,3,5,2,3,1
100003311,10000331102,2,73,3,8.166666666666666,8,NA,8,2,2.6666666666666665,3,3,4,0,2,0.0833333358168602
100008561,10000856101,2,67,2,6.75,9,NA,9,2,4,3,1,4,0,4,0.5
100008527,10000852702,1,55,3,8.142857142857142,8,0,7,2,5,3,2,0,0,5,0.25
100005824,10000582402,2,63,3,7.5,7,NA,8,2,3.6666666666666665,3,2,4,0,3,0
100008953,10000895301,2,27,3,7.7857142857142865,4,0.3333333333333333,3,3,2.3333333333333335,3,2,1,0,6,1
100006138,10000613801,2,70,2,7.5,4,NA,5,1,2,3,2,4,0,1,0
100006396,10000639602,2,62,3,6,5,NA,5,1,4.333333333333333,3,1,4,0,1,0
100009494,10000949402,1,60,3,8,8,NA,8,1,4,3,1,4,0,5,0
100005959,10000595901,2,35,3,7.6071428571428585,8,0,9,4,5,3,2,0,0,4,1.625
100002286,10000228601,2,34,3,7.5,8,NA,8,5,5,3,2,5,1,2,0.25
100006218,10000621802,1,40,3,6.488095238095238,7,0,7,4,4,3,3,0,0,5,1.2083333730697632
100002247,10000224703,1,22,3,6.916666666666666,8,0,8,3,4,3,3,NA,0,3,0.9583333134651184
100003543,10000354302,2,70,1,8.666666666666666,8,NA,8,3,4,3,1,4,0,2,0.0833333358168602
100007413,10000741301,1,43,3,5.5,10,0.3333333333333333,8,3,3.3333333333333335,3,3,0,0,6,0
100003257,10000325702,2,52,4,5.702380952380953,9,0,8,4,5,3,2,0,0,6,1.5
100004828,10000482801,2,62,3,8,10,NA,9,3,5.333333333333333,3,1,4,0,2,0
100008343,10000834301,2,71,3,10.5,1,NA,9,3,5,3,1,4,0,2,0
100005639,10000563902,2,52,3,5.416666666666667,8,0.6666666666666666,8,2,5,3,1,0,0,6,2.75
100005551,10000555101,2,64,2,9,8,NA,6,3,NA,3,1,4,0,2,0
100003597,10000359701,2,32,1,9.333333333333334,7,NA,8,2,3,3,1,0,0,3,0.5
100003788,10000378802,2,66,2,7,9,NA,9,3,5.333333333333333,3,1,4,0,3,0
100005837,10000583701,2,48,3,7.226190476190476,8,0,8,4,5,3,2,0,0,3,1.9583333730697632
100003785,10000378502,1,57,4,9,9,NA,9,3,2,3,1,4,0,4,0
100009441,10000944101,2,69,2,7.5,8,NA,9,2,2.3333333333333335,3,2,4,0,3,0
100005933,10000593302,1,40,3,7.5,5,1,5,3,2,3,2,1,0,3,0.25
100009123,10000912301,1,60,4,5.833333333333333,7,0,7,3,2.6666666666666665,3,2,0,0,NA,0
100005276,10000527601,2,29,3,7.166666666666667,NA,1,9,2,5,3,2,0,0,6,2.3333332538604736
100005525,10000552502,2,37,3,8,7,NA,8,2,3.6666666666666665,3,1,5,1,3,0.25
100004314,10000431401,1,65,3,8.11904761904762,8,0.6666666666666666,9,2,4.666666666666667,3,3,4,0,4,1.5
100002778,10000277802,2,57,4,7.3928571428571415,9,0.3333333333333333,8,2,NA,3,2,0,0,5,2.0416667461395264
100003914,10000391402,1,63,3,8.785714285714286,NA,0,8,NA,NA,3,1,4,0,6,0.5
100007721,10000772101,2,65,3,7.916666666666667,9,NA,8,2,2,3,2,4,0,3,0
100005222,10000522201,1,75,3,7,10,0,10,2,5.666666666666667,3,1,4,0,3,0
100003157,10000315702,2,67,2,8.642857142857142,8,0,8,2,4,3,2,4,1,5,1.4166666269302368
